seed	omics_type_classification_type	classifier	cutoff	ACCURACY_average	ACCURACY_stdev	PRECISION_average	PRECISION_stdev	TPR_average	TPR_stdev	TNR_average	TNR_stdev	FPR_average	FPR_stdev	FNR_average	FNR_stdev	NPV_average	NPV_stdev	MCC_average	MCC_stdev	F1_average	F1_stdev
seed_61	1omics_P_cVSpos	RF	30p	0.7125	0.1296027584582982	0.699047619047619	0.1248309514499881	0.75	0.1767766952966369	0.675	0.1425219281373922	0.325	0.1425219281373922	0.25	0.1767766952966369	0.7428571428571429	0.1651098872882012	0.43333779560326524	0.2661362417685422	0.7189542483660131	0.1349131069013403
seed_61	1omics_AA_cVSpos	RF	25p	0.65	0.121834929310112	0.6555555555555556	0.1152297867484542	0.6	0.1854049621773915	0.7	0.0684653196881457	0.3	0.0684653196881457	0.4	0.1854049621773915	0.6492063492063492	0.1368213456476822	0.30237157840738177	0.24559613253766907	0.6237535014005602	0.1498877431741147
seed_61	1omics_M_cVSpos	RF	5p	0.85	0.1135368882786559	0.8622222222222222	0.1343939299040761	0.85	0.1369306393762915	0.85	0.1629800601300662	0.15	0.1629800601300662	0.15	0.1369306393762915	0.8558730158730159	0.10801467757639459	0.7089306902051107	0.22080698039409608	0.8497852474323062	0.11595184627928
seed_61	3omics_PAM_cVSneg	RF	top70	0.8875	0.1354967711792425	0.8727272727272727	0.1772144426328902	0.95	0.0684653196881457	0.825	0.2436698586202241	0.175	0.2436698586202241	0.05	0.0684653196881457	0.9377777777777778	0.09081251885201132	0.7921273767258769	0.25427873051363337	0.9024561403508772	0.1129748281177826
seed_61	1omics_P_cVSneg	RF	top50	0.8375	0.0838525491562421	0.8277777777777777	0.1188940808835149	0.875	0.125	0.8	0.1425219281373922	0.2	0.1425219281373922	0.125	0.125	0.8766666666666667	0.11642832797715319	0.6895016443330971	0.17130517852229418	0.8429971988795518	0.0788152398669766
seed_61	1omics_AA_cVSneg	RF	top700	0.5875	0.0838525491562421	0.5916666666666667	0.0853912563829966	0.575	0.1118033988749894	0.6	0.1045825033167594	0.4	0.1045825033167594	0.425	0.1118033988749894	0.5878571428571429	0.09075926893689253	0.17723267255127767	0.1695337049272706	0.5804621848739496	0.0876695045261941
seed_61	1omics_M_cVSneg	RF	top90	0.825	0.1202211503854459	0.8442063492063492	0.1474962153239717	0.825	0.1118033988749894	0.825	0.1895718861012887	0.175	0.1895718861012887	0.175	0.1118033988749894	0.8238888888888889	0.12353462052856197	0.6589306902051106	0.24125793707095086	0.8279971988795518	0.1032952854956021
seed_61	3omics_PAM_cVSra	RF	top80	0.8416666666666667	0.0618016540591305	0.8280422647527911	0.0760717218037123	0.975	0.0342326598440728	0.575	0.2270737765573118	0.425	0.2270737765573118	0.025	0.0342326598440728	0.9416666666666667	0.08122328620674135	0.6418411301101405	0.14447321532601984	0.8930265615017937	0.0358952066419491
seed_61	1omics_P_cVSra	RF	top50	0.75	0.0779511955577904	0.7716732338868562	0.0721361701310289	0.9	0.0712609640686961	0.45	0.2270737765573118	0.55	0.2270737765573118	0.1	0.0712609640686961	0.6842857142857143	0.1986176719021667	0.3956696504063136	0.22829192836304818	0.8282482721956407	0.0494826668266105
seed_61	1omics_AA_cVSra	RF	top500	0.675	0.0348608344389198	0.6921630162362428	0.0178627562410172	0.925	0.0814900300650331	0.175	0.1118033988749894	0.825	0.1118033988749894	0.075	0.0814900300650331	[1.0, 0.4, 0.5, 0.6666666666666666, 'nan']	[1.0, 0.4, 0.5, 0.6666666666666666, 'nan']	[0.29488391230979427, 0.07254762501100116, 0.15811388300841897, 0.2672612419124244, 'nan']	[0.29488391230979427, 0.07254762501100116, 0.15811388300841897, 0.2672612419124244, 'nan']	0.7903917103917104	0.0309644415932909
seed_61	1omics_M_cVSra	RF	top30	0.8416666666666667	0.0684653196881457	0.8251776500073714	0.0697036353948381	0.975	0.0342326598440728	0.575	0.1895718861012887	0.425	0.1895718861012887	0.025	0.0342326598440728	0.9266666666666666	0.10110500592068732	0.6389338079208715	0.15886816846033958	0.8925893043540103	0.0449698883288561
seed_62	3omics_PAM_cVSpos	RF	top200	0.825	0.1946551437799679	0.8527777777777777	0.2059118533694082	0.85	0.1629800601300662	0.8	0.3137475099502783	0.2	0.3137475099502783	0.15	0.1629800601300662	0.8204545454545454	0.21143693743619324	0.6612233932302878	0.39010939284653007	0.8370814479638009	0.1578190201579175
seed_62	1omics_P_cVSpos	RF	top300	0.7125	0.1629800601300662	0.757979797979798	0.2022493649732388	0.7	0.1895718861012887	0.725	0.270993542358485	0.275	0.270993542358485	0.3	0.1895718861012887	0.707012987012987	0.17398138603053806	0.444293002758355	0.3328036465073106	0.7091212193379376	0.1473733010083744
seed_62	1omics_AA_cVSpos	RF	100p	0.6125	0.0814900300650331	0.6371428571428571	0.1193519918526024	0.575	0.1118033988749894	0.65	0.1629800601300662	0.35	0.1629800601300662	0.425	0.1118033988749894	0.6050505050505051	0.07426131828570827	0.23333428758081518	0.17088646832689544	0.5964102564102564	0.0766576617642772
seed_62	1omics_M_cVSpos	RF	top60	0.85	0.121834929310112	0.8441558441558441	0.1624674805609974	0.9	0.1045825033167594	0.8	0.2270737765573118	0.2	0.2270737765573118	0.1	0.1045825033167594	0.8933333333333333	0.10587670444063639	0.7181155343956193	0.23148185084551648	0.8624561403508771	0.1049234283815119
seed_62	3omics_PAM_cVSneg	RF	top90	0.8625	0.0814900300650331	0.8361111111111111	0.0668977476599571	0.9	0.1045825033167594	0.825	0.0684653196881457	0.175	0.0684653196881457	0.1	0.1045825033167594	0.8964285714285715	0.10594569267279519	0.7287549991450212	0.16542498941110248	0.8661764705882353	0.0816143348559506
seed_62	1omics_P_cVSneg	RF	top50	0.8125	0.1593443597997745	0.8392857142857143	0.168463948786725	0.775	0.1629800601300662	0.85	0.1629800601300662	0.15	0.1629800601300662	0.225	0.1629800601300662	0.7916666666666666	0.1552824984374854	0.6279644730092272	0.3194774720741414	0.8049999999999999	0.162830859756033
seed_62	1omics_AA_cVSneg	RF	top20	0.575	0.1026979795322186	0.5711111111111111	0.0833703621435736	0.55	0.2091650066335189	0.6	0.1045825033167594	0.4	0.1045825033167594	0.45	0.2091650066335189	0.59004329004329	0.139409735331519	0.1554451819313426	0.2120763292974723	0.5512245924010629	0.1400066939284224
seed_62	1omics_M_cVSneg	RF	top80	0.8375	0.0947859430506443	0.8325396825396825	0.0934079276202124	0.85	0.1045825033167594	0.825	0.1118033988749894	0.175	0.1118033988749894	0.15	0.1045825033167594	0.8484126984126984	0.1088253406817658	0.6779644730092272	0.189921815589285	0.8394117647058823	0.0898227300707913
seed_62	3omics_PAM_cVSra	RF	top100	0.8416666666666667	0.0903311807861616	0.8285544520838638	0.0881041760197505	0.975	0.0559016994374947	0.575	0.2592055169165965	0.425	0.2592055169165965	0.025	0.0559016994374947	0.9428571428571428	0.12777531299998798	0.6406937378557115	0.20868264203775705	0.8932656833585626	0.0582376667684202
seed_62	1omics_P_cVSra	RF	top40	0.75	0.1020620726159657	0.7832669910069291	0.104011884867133	0.8875	0.0814900300650331	0.475	0.298433409657833	0.525	0.298433409657833	0.1125	0.0814900300650331	0.6542857142857142	0.24064350614997737	0.39484301778648695	0.29808731580618086	0.8272797472797473	0.0630843113933147
seed_62	1omics_AA_cVSra	RF	100p	0.6916666666666667	0.0631906287004295	0.6982683982683983	0.0405403801504524	0.95	0.0522912516583797	0.175	0.1425219281373922	0.825	0.1425219281373922	0.05	0.0522912516583797	[0.5, 0.6666666666666666, 0.3333333333333333, 1.0, 'nan']	[0.5, 0.6666666666666666, 0.3333333333333333, 1.0, 'nan']	[0.10660035817780521, 0.2672612419124244, 0.0, 0.5345224838248488, 'nan']	[0.10660035817780521, 0.2672612419124244, 0.0, 0.5345224838248488, 'nan']	0.8043812233285917	0.0393990169463127
seed_62	1omics_M_cVSra	RF	top60	0.8666666666666667	0.0801474335902972	0.8622058823529412	0.0848103675437536	0.9625	0.0342326598440728	0.675	0.2270737765573118	0.325	0.2270737765573118	0.0375	0.0342326598440728	0.8964285714285715	0.10594569267279519	0.6921499096870268	0.19556427058031753	0.9077020202020202	0.051521495202599
seed_63	3omics_PAM_cVSpos	RF	top80	0.8125	0.0765465544619743	0.8168831168831169	0.1284700870156551	0.85	0.1629800601300662	0.775	0.2053959590644373	0.225	0.2053959590644373	0.15	0.1629800601300662	0.8733333333333333	0.13370319072436734	0.6559611606368198	0.13939459084610367	0.8179448621553885	0.0795101870045657
seed_63	1omics_P_cVSpos	RF	40p	0.675	0.1026979795322186	0.6738528138528138	0.118607450720554	0.725	0.1369306393762915	0.625	0.1976423537605237	0.375	0.1976423537605237	0.275	0.1369306393762915	0.6955555555555556	0.10587670444063643	0.359515263966001	0.20539662234594933	0.6894903926482874	0.0972371936064537
seed_63	1omics_AA_cVSpos	RF	top400	0.6625	0.0838525491562421	0.6616666666666666	0.0570087712549569	0.65	0.2404423007708918	0.675	0.1118033988749894	0.325	0.1118033988749894	0.35	0.2404423007708918	0.7040909090909091	0.18160783286708118	0.34407782628588707	0.1862351104610197	0.6415934065934066	0.1364394250240067
seed_63	1omics_M_cVSpos	RF	top60	0.8375	0.1505199322349037	0.8516666666666667	0.1568350159314629	0.825	0.1895718861012887	0.85	0.1629800601300662	0.15	0.1629800601300662	0.175	0.1895718861012887	0.8427777777777777	0.17275455363743422	0.6845823104848004	0.30152932912940056	0.8323015873015873	0.1568709568484387
seed_63	3omics_PAM_cVSneg	RF	top70	0.875	0.0883883476483184	0.8825396825396825	0.112014468345253	0.875	0.0883883476483184	0.875	0.125	0.125	0.125	0.125	0.0883883476483184	0.8761904761904762	0.08046851971832747	0.7543478937468666	0.1753925912434007	0.876078431372549	0.0865237042856258
seed_63	1omics_P_cVSneg	RF	top60	0.85	0.1135368882786559	0.8888888888888888	0.1571348402636772	0.825	0.1118033988749894	0.875	0.1767766952966369	0.125	0.1767766952966369	0.175	0.1118033988749894	0.8342857142857143	0.10575288870469568	0.7114197199681812	0.22863313948578895	0.8487394957983193	0.1049579495529142
seed_63	1omics_AA_cVSneg	RF	top40	0.6125	0.1202211503854459	0.6271428571428571	0.1437827158866986	0.525	0.2404423007708918	0.7	0.1118033988749894	0.3	0.1118033988749894	0.475	0.2404423007708918	0.6186868686868687	0.14190930624471837	0.23483711445509126	0.25058413022576304	0.5570940170940171	0.1779978913478329
seed_63	1omics_M_cVSneg	RF	top70	0.85	0.1296027584582982	0.8577777777777778	0.1667407242871472	0.875	0.125	0.825	0.2091650066335189	0.175	0.2091650066335189	0.125	0.125	0.8711111111111111	0.14177011473543627	0.7142452871213043	0.2605237855490598	0.8574416433239962	0.1119767611547711
seed_63	3omics_PAM_cVSra	RF	top40	0.8416666666666667	0.0684653196881457	0.8404232171337435	0.0962122678119122	0.9625	0.0559016994374947	0.6	0.2850438562747845	0.4	0.2850438562747845	0.0375	0.0559016994374947	0.9305555555555556	0.1011126373511183	0.6458393819972605	0.1595268814702305	0.8923963297520173	0.0384640635161473
seed_63	1omics_P_cVSra	RF	top50	0.75	0.0779511955577904	0.7707142857142857	0.0680635957118376	0.9	0.0947859430506443	0.45	0.2091650066335189	0.55	0.2091650066335189	0.1	0.0947859430506443	0.7166666666666667	0.18257418583505539	0.4083956031717049	0.20127549491135244	0.8271021021021021	0.0560967069820316
seed_63	1omics_AA_cVSra	RF	top300	0.6583333333333333	0.0618016540591305	0.6821212121212121	0.0310956934117946	0.9125	0.0838525491562421	0.15	0.1045825033167594	0.85	0.1045825033167594	0.0875	0.0838525491562421	[0.25, 0.5, 0.3333333333333333, 1.0, 'nan']	[0.25, 0.5, 0.3333333333333333, 1.0, 'nan']	[-0.07905694150420949, 0.15811388300841897, 0.0, 0.42640143271122083, 'nan']	[-0.07905694150420949, 0.15811388300841897, 0.0, 0.42640143271122083, 'nan']	0.7797724039829304	0.0451117028751526
seed_63	1omics_M_cVSra	RF	top60	0.8333333333333334	0.0883883476483184	0.8156149732620321	0.0949633853321773	0.9875	0.0279508497187473	0.525	0.2850438562747845	0.475	0.2850438562747845	0.0125	0.0279508497187473	0.9714285714285714	0.06388765649999402	0.6211535412673057	0.20396723241800083	0.8903774587985115	0.0531610844869732
seed_64	3omics_PAM_cVSpos	RF	top70	0.8375	0.1296027584582982	0.8351981351981352	0.1690330322296603	0.9	0.1629800601300662	0.775	0.270993542358485	0.225	0.270993542358485	0.1	0.1629800601300662	0.9177777777777778	0.1309037908890946	0.7105798414122045	0.22646223451834147	0.8503258145363409	0.117988748256651
seed_64	1omics_P_cVSpos	RF	10p	0.6875	0.1397542485937368	0.68	0.130384048104053	0.725	0.2236067977499789	0.65	0.1629800601300662	0.35	0.1629800601300662	0.275	0.2236067977499789	0.7272727272727273	0.19314467854518125	0.3907426511921824	0.2887778556547486	0.6897435897435897	0.149560439062031
seed_64	1omics_AA_cVSpos	RF	20p	0.6375	0.0279508497187473	0.6428571428571429	0.0399297853124962	0.625	0.0	0.65	0.0559016994374947	0.35	0.0559016994374947	0.375	0.0	0.6333333333333333	0.01863389981249823	0.27559289460184544	0.057227452070713815	0.6333333333333333	0.0186338998124982
seed_64	1omics_M_cVSpos	RF	5p	0.825	0.1202211503854459	0.8283116883116883	0.1570258231140394	0.85	0.1629800601300662	0.8	0.1895718861012887	0.2	0.1895718861012887	0.15	0.1629800601300662	0.86	0.1422048600513436	0.668631756841655	0.2391271276870704	0.8287385129490392	0.121634959626854
seed_64	3omics_PAM_cVSneg	RF	top70	0.875	0.1169267933366856	0.89	0.151657508881031	0.875	0.0883883476483184	0.875	0.1767766952966369	0.125	0.1767766952966369	0.125	0.0883883476483184	0.8722222222222222	0.09128709291752768	0.7560463973741431	0.23140410935748207	0.8788888888888888	0.1088945576755699
seed_64	1omics_P_cVSneg	RF	top70	0.7875	0.1135368882786559	0.8433333333333334	0.1507389207279335	0.725	0.1369306393762915	0.85	0.1629800601300662	0.15	0.1629800601300662	0.275	0.1369306393762915	0.7579076479076479	0.09442748848218269	0.5877996326833705	0.22733743827060118	0.7723486317603965	0.1251609611632073
seed_64	1omics_AA_cVSneg	RF	top40	0.625	0.1169267933366856	0.6742857142857143	0.1957194994091789	0.575	0.1895718861012887	0.675	0.2270737765573118	0.325	0.2270737765573118	0.425	0.1895718861012887	0.6202020202020202	0.13397648678146876	0.2709152357692678	0.2583986789803909	0.5989743589743589	0.1241324632580432
seed_64	1omics_M_cVSneg	RF	top30	0.875	0.0765465544619743	0.8668831168831169	0.0967442578409601	0.9	0.1045825033167594	0.85	0.1369306393762915	0.15	0.1369306393762915	0.1	0.1045825033167594	0.9055555555555556	0.09491305312927716	0.7608281301623908	0.143242480726609	0.878421052631579	0.0746216217097484
seed_64	3omics_PAM_cVSra	RF	top40	0.8416666666666667	0.0684653196881457	0.844968671679198	0.0898571379551295	0.95	0.0522912516583797	0.625	0.25	0.375	0.25	0.05	0.0522912516583797	0.8805555555555555	0.11850405004278634	0.6396160369592259	0.17045988152947772	0.890641943787105	0.0414179717782826
seed_64	1omics_P_cVSra	RF	1p	0.7583333333333333	0.0903311807861616	0.7755830083229464	0.0821225630347166	0.9125	0.0712609640686961	0.45	0.2592055169165965	0.55	0.2592055169165965	0.0875	0.0712609640686961	0.6976190476190476	0.19372233911245706	0.4096879423952647	0.25765964146150544	0.8354897994371678	0.0564871576270177
seed_64	1omics_AA_cVSra	RF	top40	0.6666666666666666	0.0416666666666666	0.6892230576441103	0.0239738426938709	0.9125	0.0712609640686961	0.175	0.1118033988749894	0.825	0.1118033988749894	0.0875	0.0712609640686961	[0.6666666666666666, 0.4, 0.6666666666666666, 0.3333333333333333, 'nan']	[0.6666666666666666, 0.4, 0.6666666666666666, 0.3333333333333333, 'nan']	[0.2672612419124244, 0.07254762501100116, 0.2672612419124244, 0.0, 'nan']	[0.2672612419124244, 0.07254762501100116, 0.2672612419124244, 0.0, 'nan']	0.7842471042471043	0.0321257795485555
seed_64	1omics_M_cVSra	RF	top50	0.8333333333333334	0.0931694990624912	0.8118944419873212	0.086305339092435	0.9875	0.0279508497187473	0.525	0.2404423007708918	0.475	0.2404423007708918	0.0125	0.0279508497187473	0.9333333333333333	0.14907119849998599	0.6134401441707982	0.23740472087755493	0.8897094497094498	0.0588322149644527
seed_65	3omics_PAM_cVSpos	RF	top400	0.8625	0.0814900300650331	0.866984126984127	0.1079738497497463	0.875	0.125	0.85	0.1369306393762915	0.15	0.1369306393762915	0.125	0.125	0.8822222222222222	0.1093188788999897	0.7369538888921823	0.16089006128492242	0.8634547152194211	0.0766293360283047
seed_65	1omics_P_cVSpos	RF	20p	0.675	0.0684653196881457	0.6852813852813853	0.0923529942235906	0.7	0.1425219281373922	0.65	0.1854049621773915	0.35	0.1854049621773915	0.3	0.1425219281373922	0.6901298701298701	0.09035410889956157	0.36233732309667405	0.1394251193784824	0.6794580720277315	0.065050837112251
seed_65	1omics_AA_cVSpos	RF	30p	0.6375	0.0927024810886957	0.6578571428571428	0.0993088359510833	0.6	0.1854049621773915	0.675	0.1425219281373922	0.325	0.1425219281373922	0.4	0.1854049621773915	0.6416666666666667	0.12360330811826106	0.28660747741967246	0.1901564568275309	0.6138888888888888	0.1180146988124888
seed_65	1omics_M_cVSpos	RF	top70	0.85	0.0947859430506443	0.8777777777777778	0.1383322177554303	0.85	0.1629800601300662	0.85	0.2053959590644373	0.15	0.2053959590644373	0.15	0.1629800601300662	0.8777777777777778	0.13005222123021806	0.726435785060365	0.17103421183655867	0.849187675070028	0.0951625998351171
seed_65	3omics_PAM_cVSneg	RF	top80	0.875	0.0441941738241592	0.8592063492063492	0.0349627721963997	0.9	0.1045825033167594	0.85	0.0559016994374947	0.15	0.0559016994374947	0.1	0.1045825033167594	0.9055555555555556	0.09491305312927716	0.7572909122556785	0.0896598372711915	0.8760130718954249	0.0504779529120312
seed_65	1omics_P_cVSneg	RF	top50	0.8125	0.1169267933366856	0.8011111111111111	0.1397970310004587	0.85	0.1045825033167594	0.775	0.1629800601300662	0.225	0.1629800601300662	0.15	0.1045825033167594	0.8373015873015873	0.11391031820958192	0.6316392919759887	0.2346478154808414	0.8216339869281045	0.1086512601421225
seed_65	1omics_AA_cVSneg	RF	top900	0.5875	0.1045825033167594	0.5924242424242424	0.1113919774285624	0.6	0.1629800601300662	0.575	0.1895718861012887	0.425	0.1895718861012887	0.4	0.1629800601300662	0.59	0.10246950765959598	0.17860777244796192	0.20937096441147834	0.5874269005847953	0.1171390264248029
seed_65	1omics_M_cVSneg	RF	top80	0.85	0.1045825033167594	0.8416666666666667	0.1256157672732779	0.875	0.0883883476483184	0.825	0.1425219281373922	0.175	0.1425219281373922	0.125	0.0883883476483184	0.8670634920634921	0.1020427846874904	0.7043478937468666	0.21048059180709444	0.8557843137254902	0.0964182166946311
seed_65	3omics_PAM_cVSra	RF	top10	0.825	0.054326686710022	0.8481074481074481	0.0659037600499913	0.9125	0.121834929310112	0.65	0.2053959590644373	0.35	0.2053959590644373	0.0875	0.121834929310112	0.8606060606060606	0.1911734581283334	0.6245019100560999	0.1140374102133996	0.8722452217315791	0.0452826090547297
seed_65	1omics_P_cVSra	RF	top40	0.7666666666666667	0.0864018389721988	0.7850623885918003	0.0911002847741123	0.9125	0.0838525491562421	0.475	0.25617376914899	0.525	0.25617376914899	0.0875	0.0838525491562421	0.7698412698412699	0.233554586818447	0.45427389057392387	0.2309597874481568	0.8399753048309925	0.0569655177129332
seed_65	1omics_AA_cVSra	RF	20p	0.6666666666666666	0.0294627825494394	0.6799585921325052	0.026006481412773	0.95	0.0522912516583797	0.1	0.1369306393762915	0.9	0.1369306393762915	0.05	0.0522912516583797	[0.0, 'nan', 0.5, 0.6666666666666666, 'nan']	[0.0, 'nan', 0.5, 0.6666666666666666, 'nan']	[-0.14744195615489714, 'nan', 0.15811388300841897, 0.2672612419124244, 'nan']	[-0.14744195615489714, 'nan', 0.15811388300841897, 0.2672612419124244, 'nan']	0.7915638715638715	0.017332087569425
seed_65	1omics_M_cVSra	RF	5p	0.8333333333333334	0.0883883476483184	0.8222816399286987	0.0947629527906482	0.975	0.0342326598440728	0.55	0.2877716108305334	0.45	0.2877716108305334	0.025	0.0342326598440728	0.9380952380952381	0.085183541999992	0.6171369219997295	0.2038867542712784	0.8890702692560278	0.0532870456478757
seed_66	3omics_PAM_cVSpos	RF	top100	0.8125	0.0883883476483184	0.8077777777777777	0.1323808572189525	0.85	0.1045825033167594	0.775	0.1629800601300662	0.225	0.1629800601300662	0.15	0.1045825033167594	0.8433333333333334	0.0939858145324779	0.6378618663836649	0.17802549549070842	0.8207749766573296	0.0783035088862953
seed_66	1omics_P_cVSpos	RF	10p	0.6875	0.1169267933366856	0.6790909090909091	0.1187650720221019	0.775	0.1854049621773915	0.6	0.2236067977499789	0.4	0.2236067977499789	0.225	0.1854049621773915	0.7401298701298701	0.15708408260093648	0.3961192333632234	0.23635588780868075	0.7083469609166204	0.1086352376026172
seed_66	1omics_AA_cVSpos	RF	50p	0.625	0.0441941738241592	0.6492857142857142	0.0873869532129181	0.575	0.0684653196881457	0.675	0.1118033988749894	0.325	0.1118033988749894	0.425	0.0684653196881457	0.6133838383838384	0.032699338839411396	0.25610161502953754	0.0988296430805205	0.6047435897435898	0.0401360891738954
seed_66	1omics_M_cVSpos	RF	top70	0.8375	0.121834929310112	0.8122727272727273	0.1361513499112095	0.9	0.1045825033167594	0.775	0.1854049621773915	0.225	0.1854049621773915	0.1	0.1045825033167594	0.885	0.11401754250991379	0.6858233173438857	0.23683762928085494	0.8501461988304093	0.108905862961776
seed_66	3omics_PAM_cVSneg	RF	top90	0.8625	0.1026979795322186	0.8447619047619047	0.1136246311999239	0.9	0.1045825033167594	0.825	0.1425219281373922	0.175	0.1425219281373922	0.1	0.1045825033167594	0.8936507936507937	0.10126436766816876	0.7316392919759886	0.2010068221974122	0.8684967320261437	0.0968494253144165
seed_66	1omics_P_cVSneg	RF	top50	0.8	0.1202211503854459	0.8092063492063492	0.1586999971343761	0.825	0.1118033988749894	0.775	0.2053959590644373	0.225	0.2053959590644373	0.175	0.1118033988749894	0.8155555555555556	0.12059523156635676	0.6122102461039751	0.2418313362464938	0.8085527544351073	0.1013680902285517
seed_66	1omics_AA_cVSneg	RF	top500	0.575	0.128086884574495	0.5947330447330448	0.1502748485415145	0.55	0.2091650066335189	0.6	0.2053959590644373	0.4	0.2053959590644373	0.45	0.2091650066335189	0.5846031746031746	0.1558221719035508	0.16383664194850012	0.2680301500522219	0.5548194014447885	0.1411658409748551
seed_66	1omics_M_cVSneg	RF	top400	0.8375	0.121834929310112	0.895	0.1735655495770978	0.8	0.0684653196881457	0.875	0.2165063509461096	0.125	0.2165063509461096	0.2	0.0684653196881457	0.8061111111111111	0.0882004591124917	0.687861866383665	0.2455477083584521	0.8378571428571429	0.1006793815459786
seed_66	3omics_PAM_cVSra	RF	top30	0.825	0.0745355992499929	0.8394444444444444	0.0844462719100504	0.925	0.0522912516583797	0.625	0.2338535866733713	0.375	0.2338535866733713	0.075	0.0522912516583797	0.8055555555555556	0.10936122047238626	0.5924725478620084	0.1923579996708614	0.877213788741303	0.0464320453152402
seed_66	1omics_P_cVSra	RF	top60	0.7166666666666667	0.0684653196881457	0.7457983193277311	0.0400109440575375	0.875	0.0988211768802618	0.4	0.1369306393762915	0.6	0.1369306393762915	0.125	0.0988211768802618	0.6476190476190476	0.20852032424582206	0.32638650374612027	0.18119729516276809	0.803071253071253	0.0527060152281768
seed_66	1omics_AA_cVSra	RF	40p	0.6666666666666666	0.0589255650988789	0.6815151515151515	0.0287559631696542	0.9375	0.0765465544619743	0.125	0.0883883476483184	0.875	0.0883883476483184	0.0625	0.0765465544619743	[0.5, 0.5, 0.25, 1.0, 'nan']	[0.5, 0.5, 0.25, 1.0, 'nan']	[0.10660035817780521, 0.10660035817780521, -0.07905694150420949, 0.42640143271122083, 'nan']	[0.10660035817780521, 0.10660035817780521, -0.07905694150420949, 0.42640143271122083, 'nan']	0.7886549707602339	0.0430124810595385
seed_66	1omics_M_cVSra	RF	5p	0.8250000000000001	0.0684653196881457	0.8254135338345865	0.0777721333155246	0.95	0.0814900300650331	0.575	0.2270737765573118	0.425	0.2270737765573118	0.05	0.0814900300650331	0.8733333333333333	0.17384539747207065	0.601609001860008	0.19140013840369952	0.878987558987559	0.0429820580250035
seed_67	3omics_PAM_cVSpos	RF	top90	0.8125	0.1169267933366856	0.8387878787878787	0.1545513962018857	0.825	0.2436698586202241	0.8	0.2270737765573118	0.2	0.2270737765573118	0.175	0.2436698586202241	0.8727272727272727	0.17721444263289024	0.6660539823188111	0.2167493190571027	0.805344129554656	0.138437386912755
seed_67	1omics_P_cVSpos	RF	30p	0.675	0.0927024810886957	0.6954545454545454	0.0708506728584363	0.625	0.2338535866733713	0.725	0.1045825033167594	0.275	0.1045825033167594	0.375	0.2338535866733713	0.6944444444444444	0.17786456215091245	0.36895842014925034	0.19925769148952296	0.6417543859649123	0.1353062711458272
seed_67	1omics_AA_cVSpos	RF	top900	0.6	0.0947859430506443	0.6087301587301587	0.0991904749204317	0.55	0.1425219281373922	0.65	0.1045825033167594	0.35	0.1045825033167594	0.45	0.1425219281373922	0.5953968253968254	0.09378924390681881	0.20203504101732916	0.18994861766957463	0.5743137254901961	0.1161766014421909
seed_67	1omics_M_cVSpos	RF	top70	0.8375	0.1045825033167594	0.8530952380952381	0.1071283058901917	0.825	0.1425219281373922	0.85	0.1369306393762915	0.15	0.1369306393762915	0.175	0.1425219281373922	0.8372222222222222	0.11214105975935228	0.6825472694674712	0.20205497696866176	0.8334126984126984	0.1094117496660143
seed_67	3omics_PAM_cVSneg	RF	1p	0.8875	0.0814900300650331	0.8861111111111111	0.1112845868000562	0.9	0.0559016994374947	0.875	0.125	0.125	0.125	0.1	0.0559016994374947	0.8956349206349206	0.05984700616689476	0.7783597360771242	0.16179398760330937	0.891078431372549	0.0758841895709233
seed_67	1omics_P_cVSneg	RF	top40	0.7875	0.121834929310112	0.815	0.1746424919657298	0.775	0.1045825033167594	0.8	0.1895718861012887	0.2	0.1895718861012887	0.225	0.1045825033167594	0.7794444444444445	0.10003085943600691	0.5845823104848005	0.24912951239551387	0.7886507936507936	0.1162087439017996
seed_67	1omics_AA_cVSneg	RF	top700	0.6125	0.1617772388193098	0.6114285714285714	0.170054013028034	0.575	0.2270737765573118	0.65	0.1369306393762915	0.35	0.1369306393762915	0.425	0.2270737765573118	0.6222222222222222	0.17302679447108266	0.22926771356860684	0.32879312371657476	0.5879365079365079	0.1902035085206503
seed_67	1omics_M_cVSneg	RF	top60	0.85	0.1438858054152667	0.8442063492063492	0.1474962153239717	0.875	0.125	0.825	0.1895718861012887	0.175	0.1895718861012887	0.125	0.125	0.8638888888888889	0.14447115137717606	0.704011356356814	0.2853111861954577	0.8565686274509804	0.1297435215792003
seed_67	3omics_PAM_cVSra	RF	top20	0.8416666666666667	0.0348608344389198	0.8660364145658264	0.0619815154052256	0.9125	0.0712609640686961	0.7	0.1895718861012887	0.3	0.1895718861012887	0.0875	0.0712609640686961	0.8328571428571429	0.11579362359519683	0.6485892821547053	0.07407526732391571	0.8849426699426699	0.0223733219817531
seed_67	1omics_P_cVSra	RF	top50	0.7333333333333333	0.0756912588524373	0.7780952380952381	0.0910134424797685	0.8625	0.1202211503854459	0.475	0.270993542358485	0.525	0.270993542358485	0.1375	0.1202211503854459	0.6733333333333333	0.20466775244011667	0.3832160992426414	0.2057295159777144	0.8106906906906907	0.0573052921563247
