	cohenD	fc_case_control	coeff	pval	drug_adj_pval	pred_pval	bdmard_pval	csdmard_pval	drug_effect
S-adenosylhomocysteine (SAH)	-0.161058481555381	-0.110841289734962	-0.0911522282294758	0.68499405393252	0.68499405393252	0.330474572019713	0.973600826048329	0.131920268249235	0
adenosine 3',5'-cyclic monophosphate (cAMP)	0.219175835287816	0.0490289005161761	0.0362238776070763	0.581481321759752	0.581481321759752	0.375345818957286	0.72616132065534	0.381190937461836	0
adenosine 5'-diphosphate (ADP)	0.473909313505896	0.494451838229438	0.400301119279962	0.238727282031618	0.238727282031618	0.568424706160332	0.41926013443177	0.678338617386889	0
adenosine 5'-monophosphate (AMP)	0.780595847914649	0.55443517156755	0.417634717821203	0.0580838583271877	0.0580838583271877	0.650615725614418	0.71609502637465	0.729719846748191	0
5-methylthioadenosine (MTA)	0.14133379664063	0.0786041392775276	0.0613450682923359	0.721750847088275	0.721750847088275	0.683760002190358	0.273190836553885	0.0711483926015868	0
N6-methyladenosine	0.339196071947258	0.0980061704431134	0.0699789519156842	0.395719283199619	0.395719283199619	0.550347423828368	0.993292414417231	0.593106192396577	0
arachidonate (20:4n6)	0.413394178281515	0.174328164240239	0.125690397907098	0.302400264387084	0.302400264387084	0.126615909535042	0.665876617343051	0.951395575649186	0
arginine	-0.0971055140768449	-0.050492700889523	-0.0304408435914219	0.806571763171683	0.806571763171683	0.490284358865396	0.450379805792771	0.732423743421551	0
aspartate	0.609571929494611	0.271666093447587	0.186028809674286	0.133247293738584	0.133247293738584	0.945726504150167	0.482242055672853	0.649476516578714	0
3-(4-hydroxyphenyl)lactate	-0.569284458716505	-0.415950196788895	-0.32460206122775	0.159616627075936	0.159616627075936	0.845356101651879	0.698575972266197	0.452374024659997	0
phenylpyruvate	0.0360709138428426	0.0240142659280753	0.0178283214575017	0.927490640040343	0.927490640040343	0.135172834549882	0.257974298244568	0.629033239506993	0
beta-alanine	-0.123573838301233	-0.0498890040077132	-0.0334645691261947	0.755444587603624	0.974967975987773	0.785810453017717	0.0234458290142424	0.705013475411581	1
biliverdin	-0.562642385403365	-0.468533850447883	-0.429954949269782	0.164343278839396	0.339203039639812	0.789505562229229	0.326457143882527	0.0413986162628958	1
succinate	0.144474566642378	0.0691592908198873	0.0529994937469862	0.715849288055897	0.715849288055897	0.829647310751137	0.167415180957457	0.799151475492745	0
3-hydroxybutyrate (BHBA)	0.328641154833924	0.463527471124325	0.706922574727323	0.410368537797663	0.740970681567423	0.892611930172337	0.0549308692227663	0.0361122144345102	1
cholesterol	0.134286829593867	0.0446518399474967	0.0322952472382146	0.7350560002029	0.7350560002029	0.930892852997658	0.983479058396757	0.567786085929094	0
choline phosphate	0.268204492694858	0.168025450186163	0.109181613053462	0.500657168843677	0.500657168843677	0.515870085405462	0.617624345648738	0.806117863644938	0
cortisone	0.0326178366733994	0.0238922490241881	0.0176757900713614	0.93441444817202	0.93441444817202	0.0654448328699692	0.872078185069906	0.0820005960461541	0
creatinine	-0.104921488307837	-0.0260338967176336	-0.0186641333045283	0.791370879517405	0.791370879517405	0.942023194972044	0.256970563733353	0.129522030670175	0
cysteinylglycine	0.461743688090419	0.183417646351115	0.139529845672932	0.250650903045553	0.250650903045553	0.144724082496077	0.0679647799725701	0.997497310890883	0
cystine	0.289275199195303	0.112302252733631	0.0896884251251188	0.46796218541768	0.46796218541768	0.0774229083070616	0.508922173515505	0.35845527333553	0
sphingosine	0.716273720525708	0.570531359242996	0.514745403891384	0.0802952290070011	0.0802952290070011	0.27830490902457	0.129950111407216	0.451180233947341	0
deoxycholate	-1.03190325244454	-1.51913738735291	-0.82860757351952	0.0146443411847024	0.0383087725607288	0.214079586468938	0.342779297626868	0.040244603027446	1
cystathionine	-0.451903245005641	-0.619955599934855	-0.620892565535692	0.260614689567677	0.260614689567677	0.83613315168679	0.258071091317492	0.18782541149433	0
sphinganine	0.670513204343586	0.483869217296863	0.418597870552815	0.100262999252989	0.100262999252989	0.596097442341163	0.225087115515297	0.512617447921539	0
flavin adenine dinucleotide (FAD)	0.16948510428792	0.071346465892299	0.0505656868316371	0.669523403585596	0.348874740951808	0.753904413720594	0.00911276791411345	0.610605206580648	1
fumarate	-0.159774020738534	-0.0819851311318943	-0.066721824919698	0.687364833237149	0.687364833237149	0.392227042721352	0.369525499033348	0.577821939718888	0
gamma-glutamylglutamate	0.133292261132915	0.0869633237395433	0.0643748858497705	0.736940755797704	0.736940755797704	0.213683466587877	0.366986169173446	0.849283458869252	0
gluconate	0.13339632428875	0.0727482984503883	0.0518781290041795	0.736743471968032	0.736743471968032	0.943257223891798	0.252824377037172	0.904468426879436	0
glycine	0.055498034159774	0.0241329008784129	0.0171646468121575	0.888661663566394	0.828054310030933	0.150767734346128	0.0247411514677572	0.7844957063158	1
glycocholate	-0.371052436607976	-1.38166475273662	-1.25434547292472	0.353575514792765	0.353575514792765	0.528787970770018	0.465502144031029	0.6987807005307	0
guanidinoacetate	-0.675860014741715	-0.328758816715496	-0.226196676025722	0.0977307705435937	0.0977307705435937	0.287254078841357	0.488199420226031	0.400161903417942	0
histidine	-0.364733973037911	-0.0892945617450999	-0.0606631092574668	0.361686093482596	0.361686093482596	0.458726939497305	0.214501087458539	0.273145684593572	0
cortisol	0.0847834090606584	0.0683239034243643	0.0594858396012268	0.830692733752924	0.830692733752924	0.0780695990794143	0.110362302680613	0.282719769772923	0
hypotaurine	-0.290651645755211	-0.20527094617345	-0.162676035122381	0.465870956633148	0.465870956633148	0.248828589833939	0.453980267561338	0.466743954599446	0
inosine	0.718003115109167	0.52676365235072	0.394738986338962	0.0796131125690342	0.0796131125690342	0.789515498258594	0.363934227281082	0.313721000660781	0
inosine 5'-monophosphate (IMP)	0.674265605420057	0.687365118163315	0.593104978217665	0.098480131121801	0.098480131121801	0.86297606934903	0.712006976620704	0.476965597407887	0
myo-inositol	0.27199734418226	0.135398946197792	0.101133196010901	0.494678253285838	0.494678253285838	0.503036043000836	0.382709808051834	0.994324742288752	0
isoleucine	0.593699761017447	0.153415012920584	0.104079138335129	0.143175270308614	0.305395267035751	0.375304610435703	0.10969322881253	0.0360468910052924	1
2-aminoadipate	0.23399685892735	0.166810920867468	0.132881733583549	0.556375753221107	0.219714603181987	0.678658528203583	0.0031822790585209	0.541083365506825	1
citrulline	-0.511315744524674	-0.207491809390554	-0.13638066168104	0.20473530413944	0.502092070833229	0.483639217218791	0.965013042106113	0.0033723694446879	1
leucine	0.635063892371909	0.204965223905685	0.138054228890779	0.118493261188542	0.256308505147541	0.311125503282283	0.126286016254658	0.0394547214721808	1
lysine	-0.420379674639953	-0.100213670535525	-0.0696500967929763	0.294486569780418	0.435060129905802	0.934812075139407	0.0281401877562194	0.762923826299003	1
malate	-0.123700076494004	-0.0543147869912573	-0.0433045096495959	0.755203243523699	0.755203243523699	0.793958615057581	0.932129152731939	0.955552587224076	0
methionine	-0.2234718882029	-0.0784337985037148	-0.0555330588034781	0.574146392955355	0.574146392955355	0.569324520131792	0.162891031213824	0.924779126843582	0
palmitate (16:0)	0.629210512463315	0.269619422229883	0.192682700521911	0.12175493977597	0.12175493977597	0.176946699380015	0.763565039330014	0.783809081818879	0
nicotinamide	0.516927955868506	0.308237292767537	0.226331588465341	0.199974634559166	0.199974634559166	0.938292681297492	0.644304939992107	0.996397901288346	0
stearate (18:0)	0.662474376438442	0.21074623614116	0.150060852182857	0.104174672530273	0.104174672530273	0.286365245446677	0.82325861371002	0.330424673738515	0
ornithine	-0.369888189237375	-0.142429294260233	-0.103794980365095	0.355060724363138	0.355060724363138	0.592833888882944	0.159818331026234	0.309619522652643	0
orotate	-0.60076360833033	-0.466590507270992	-0.398234895124169	0.138684629006948	0.138684629006948	0.225990835567391	0.478406200624927	0.31857670032417	0
palmitoleate (16:1n7)	0.937290461563186	0.946811420838981	0.794958534705959	0.025072127149918	0.025072127149918	0.21668815391095	0.458527862359286	0.434622365590414	0
phenylalanine	-0.438143360646461	-0.117135041815461	-0.0871812765027528	0.275031112355317	0.275031112355317	0.515992971093031	0.655453455758778	0.0739048362343838	0
phosphate	0.504110704240163	0.122024082959429	0.0837385924395992	0.210975014712783	0.210975014712783	0.56319210804911	0.71755658543931	0.573479067955543	0
phytanate	0.600575812169089	1.06812761072012	1.11132176276452	0.138802505482374	0.138802505482374	0.786382930467093	0.334724743773354	0.0837474115035653	0
proline	-0.524770262030548	-0.183937677545338	-0.120951223458815	0.193466802043643	0.29036180993133	0.423901876595632	0.0343930285892312	0.441427488991663	1
lactate	0.290026692375533	0.10454575799961	0.0786889797920068	0.466819760499955	0.234871991098614	0.672329713661397	0.024792466719171	0.86564594958109	1
pyridoxal	-0.689815851980784	-0.782984879398252	-0.735211368237447	0.0913761534620059	0.0913761534620059	0.386132767142159	0.062614002109937	0.3656312660877	0
retinol (vitamin A)	0.063543821046472	0.0321190737155928	0.0235276297023275	0.872657658833322	0.872657658833322	0.509697050503292	0.716119083036774	0.0684159190516998	0
salicylate	0.417860977011462	2.75402907192801	50.2025926145203	0.297322763184036	0.297322763184036	0.578667828966843	0.329359374843736	0.412370229472097	0
serine	0.0701321683061508	0.0223915694057505	0.0158593954940078	0.859593504391295	0.396361148467574	0.0401141291495526	0.941562707725494	0.606986570544058	1
serotonin	0.188734295593197	0.251144586147438	0.203566012773567	0.634746636370478	0.634746636370478	0.154468428060293	0.252415892015037	0.75869948402589	0
taurine	0.390291388306052	0.183190275131038	0.127188815536457	0.329638338072426	0.329638338072426	0.801648912175244	0.775204470122615	0.517184966801865	0
myristate (14:0)	0.862999346668668	0.660476577253802	0.52994840653049	0.0376589226330913	0.0376589226330913	0.107304582029542	0.560848529746808	0.560129638940924	0
urea	-0.156572454890867	-0.0525085263495762	-0.0416757028324027	0.693288291471018	0.693288291471018	0.319677822838267	0.60467362145181	0.332627401965805	0
uridine	0.369108221870724	0.115588663679737	0.0874277147388879	0.356058053957471	0.356058053957471	0.157698154410403	0.834082018730859	0.961595238624468	0
2'-deoxyuridine	-0.890146415095232	-0.942285751356149	-0.625034060309795	0.032511726842966	0.032511726842966	0.10758836544554	0.388021352763199	0.285988937586845	0
trans-urocanate	-0.416118402045878	-0.480720542253285	-0.494293531758525	0.299296330833116	0.299296330833116	0.85477224919343	0.662498240422334	0.187925055109635	0
glutamate	0.586601784625636	0.273903413866751	0.188731074929799	0.147806387943323	0.147806387943323	0.960444649770477	0.224802328058605	0.576248849852878	0
glutamine	-0.564215229590618	-0.107206053639837	-0.0734171301789612	0.163213991715605	0.163213991715605	0.578757124512482	0.569492163069124	0.235048457003429	0
threonine	-0.511367999802686	-0.224742842187583	-0.162153534776476	0.204690576694816	0.306427964564147	0.565571865833841	0.0341324416950155	0.183958955646799	1
tryptophan	-0.198126020387957	-0.0711406639029734	-0.0520794845062637	0.618078841356769	0.618078841356769	0.98990798536521	0.173751473472144	0.569252548604141	0
valine	0.0244141968755101	0.0121041123079785	0.00787762896125347	0.95088382238809	0.691085054310025	0.125452335873519	0.043712826857821	0.653931217659108	1
glucose	0.436626794701853	0.164323653160922	0.116328007908236	0.276654825147572	0.276654825147572	0.510890355796534	0.743906954296726	0.202957888619057	0
alpha-ketobutyrate	0.133360931329817	0.0887701965012188	0.068438064650616	0.736810568175161	0.736810568175161	0.314645394500783	0.652952564368106	0.663646540951043	0
adenosine	0.192587566911796	0.124269126791838	0.0946965606935018	0.627883585501284	0.627883585501284	0.50459037559901	0.0690684361478624	0.328314171721865	0
betaine	-0.271831933414099	-0.093914273230875	-0.068738422534668	0.494938151924574	0.494938151924574	0.592261367196858	0.653683624672875	0.68243220369212	0
cysteine	0.226071839098885	0.0582603690030708	0.039742565216627	0.569730068810286	0.569730068810286	0.459950611336889	0.258577743977054	0.937641346200717	0
mannose	0.863099209736158	0.552656463260015	0.492057209615835	0.0376387070227105	0.097047064941927	0.506974456881132	0.59456702483398	0.0207558522063041	1
dimethylglycine	0.0735061757271283	0.0249711788190643	0.0168747895643364	0.852918669940364	0.852918669940364	0.710804322597415	0.231120365541345	0.839107593363935	0
alanine	-0.705309228933733	-0.19549365743445	-0.133631776772679	0.0847383678478156	0.0847383678478156	0.461634653017276	0.183251155462097	0.337293313905661	0
tyrosine	-0.0737595384931695	-0.0364613061063081	-0.0270659770224997	0.852417884974936	0.852417884974936	0.834989096191265	0.161631128113585	0.682544771879695	0
pseudouridine	0.19171463614413	0.0757427484199958	0.055935973126089	0.629435394290425	0.629435394290425	0.396839536541114	0.258144135851958	0.353242652267876	0
pyruvate	0.321613999389275	0.107375404786942	0.0825713310228968	0.42030922609609	0.42030922609609	0.994722295108305	0.528982995962842	0.51305770142958	0
uracil	-0.146152031128088	-0.0669598339052389	-0.0527691573922845	0.712704658302529	0.712704658302529	0.433105864694194	0.338530440148052	0.636526079251215	0
cytidine	0.396935163268973	0.26595930397873	0.20137451353813	0.321637262961993	0.321637262961993	0.0781632586831808	0.585964608196426	0.976441868780926	0
caffeine	-0.200314061799059	-0.32797727542942	-0.304695164313045	0.614225053969847	0.614225053969847	0.288062172008148	0.521803528953427	0.873127897179058	0
fructose	-0.710413834750662	-0.559369892552377	-0.486059161512425	0.0826441634018866	0.0826441634018866	0.0901274187872735	0.620813377962418	0.395619886408735	0
adenine	0.405374143417297	0.215892517167695	0.169389244356995	0.311670062163435	0.311670062163435	0.599060835024241	0.549934060738175	0.138831617594797	0
caprate (10:0)	0.98118193723962	0.633184301899766	0.470929045136366	0.0195872139190439	0.0195872139190439	0.849853985767904	0.187881859928882	0.374036854466117	0
margarate (17:0)	0.478498022976461	0.281953759852958	0.218660370847194	0.234342062745632	0.234342062745632	0.161395347702914	0.882831463938797	0.983569483707882	0
arachidate (20:0)	0.47436062431302	0.126944429515086	0.0916027559845373	0.238293272708885	0.238293272708885	0.765551649831015	0.298860250435058	0.255053819861922	0
maltose	0.908075953000084	0.679732903702323	0.422043353137908	0.029472382040482	0.029472382040482	0.427199042141709	0.231543004163888	0.85344714150576	0
asparagine	-0.403610151512223	-0.115076463834849	-0.0800125461897947	0.313735403919886	0.313735403919886	0.198944813200502	0.306311563519173	0.902574837991347	0
N-stearoyl-sphinganine (d18:0/18:0)*	0.965304742022595	0.721347657114024	0.557212251433303	0.0214283276492514	0.0214283276492514	0.333629970100459	0.556510499888262	0.866506633317885	0
dihydroorotate	-0.635794677041557	-0.534882387385116	-0.517398593696928	0.118091207160419	0.118091207160419	0.558800193097048	0.435141954507315	0.485289266530721	0
caproate (6:0)	-0.278138625853748	-0.116734493412788	-0.0800320439919413	0.48508399136992	0.48508399136992	0.294456270539061	0.974950321957893	0.118563563789405	0
caprylate (8:0)	0.406004901323648	0.194248271918029	0.141602423553306	0.310933867961303	0.310933867961303	0.651589925724978	0.56721714604024	0.21175105160348	0
sucrose	-0.072496711174694	-0.135968829228169	-0.139804812280467	0.85491455432728	0.85491455432728	0.26597637321715	0.578765018370208	0.25074858743349	0
trans-4-hydroxyproline	0.12033116029633	0.109996769735941	0.08850298716506	0.761652624923766	0.761652624923766	0.755923077575729	0.637614718772644	0.255978465949452	0
allantoin	-1.03854282194984	-0.406962344988241	-0.306432103222039	0.0140914771893573	0.0140914771893573	0.375035731113703	0.355170573558156	0.170467114129693	0
xanthine	-0.31736014843233	-0.391098794908227	-0.398369629792229	0.426399257893474	0.426399257893474	0.781181022770375	0.207504611396128	0.561642886764461	0
5-oxoproline	0.165372993536059	0.03585486029979	0.0268273118507798	0.677054838327031	0.677054838327031	0.626167344775941	0.790813652881482	0.86866458985342	0
picolinate	-0.100213936745764	-0.0667666775209494	-0.0567185845007656	0.800516671255184	0.800516671255184	0.305364362214979	0.356996713316609	0.422441897254445	0
sarcosine	-0.399694717751203	-0.134698740530964	-0.0945183759673312	0.318353886467318	0.318353886467318	0.30807401222834	0.91410726146488	0.831883997643707	0
pantothenate	-0.423247974067472	-0.488428032993222	-0.508764071783334	0.291280253988742	0.291280253988742	0.734070183887415	0.0745514135498748	0.466178613530797	0
pipecolate	0.366432061673934	0.231747531126258	0.167732637073897	0.359494274587099	0.359494274587099	0.577822474370778	0.814223587337049	0.575567717733983	0
phosphoethanolamine	0.567516819524233	0.344784531862818	0.24119882547246	0.160863721003397	0.160863721003397	0.993486374629964	0.638374100101713	0.900872880106505	0
glycerate	-0.255608901931759	-0.141803596638251	-0.103541712662184	0.520801608126932	0.520801608126932	0.0605195880811002	0.974938296077619	0.378179862096717	0
3-ureidopropionate	0.232515079641787	0.139491449607383	0.128161300770587	0.558860295106642	0.558860295106642	0.751754845692623	0.490813269229071	0.42841425424968	0
N-acetylleucine	0.459452390853335	0.169496200500462	0.122770507743669	0.252945305707257	0.252945305707257	0.674177557932028	0.510138701015726	0.252713609883883	0
N-acetylmethionine	0.00150749727551479	0.00061788385559138	0.000444988643937225	0.996965203549746	0.590880496365072	0.515996552491157	0.00190996278850033	0.315491861187082	1
N-acetylvaline	0.223993460702404	0.0593949810745005	0.0436978265600138	0.573259059134419	0.573259059134419	0.128836527122567	0.595532001974866	0.0585714231730333	0
erucate (22:1n9)	0.673905090526445	0.847540488028185	0.736695628115395	0.0986502450512452	0.218040265382903	0.730524864248405	0.487087790408162	0.039442657655297	1
bilirubin (Z,Z)	-0.623882957865756	-0.491661235398083	-0.471483965587933	0.124788164741657	0.124788164741657	0.836269779342242	0.368193148149097	0.198492988370522	0
thyroxine	0.130221947523658	0.0401980510784566	0.0290258442554181	0.742769727414648	0.742769727414648	0.543293182654864	0.33117607061705	0.886440722581722	0
guanosine	0.713833684072094	0.414670727158569	0.29844773486877	0.0812662216506787	0.0812662216506787	0.460116911729174	0.768019295420676	0.882665171926662	0
gamma-glutamyltyrosine	-0.13608032193797	-0.0827137437034636	-0.0640705220829772	0.731661537425412	0.731661537425412	0.554853385452477	0.311245062664219	0.719958469023686	0
methyl indole-3-acetate	0.388952139525769	0.394295956169326	0.309963045400178	0.331267661977973	0.331267661977973	0.842155641798602	0.284078444558518	0.616583889448159	0
alpha-tocopherol	0.496013255750789	0.169879251229482	0.124003387579794	0.218160968884786	0.218160968884786	0.715538985961038	0.191054038911644	0.88677412469607	0
N-acetylalanine	-0.02050202624683	-0.0064095385485523	-0.00492121022729143	0.958746103393094	0.958746103393094	0.378385163049066	0.775053835140922	0.318741181580637	0
vanillylmandelate (VMA)	-0.141026811088055	-0.0798335754044675	-0.0622335043106164	0.722328631324374	0.45303015925548	0.154866870951111	0.0302559683865486	0.690348963890161	1
4-acetamidobutanoate	-0.343750817835395	-0.254065027549731	-0.205173355362207	0.389502725437207	0.389502725437207	0.597754194103601	0.12246329582177	0.103583905056443	0
3-aminoisobutyrate	0.542936203342316	0.331546379022937	0.291541305460271	0.179028144769534	0.179028144769534	0.926340217333005	0.0741750877821665	0.379147226552293	0
citrate	0.268826647248696	0.0539628656673778	0.0398142149051777	0.499673640372568	0.499673640372568	0.596688947619366	0.955691818860682	0.667528154483351	0
2-aminobutyrate	0.447889433432443	0.196943785038633	0.145472960021386	0.264761462247227	0.264761462247227	0.934023287804776	0.928779491720976	0.182165821807772	0
urate	-0.22114320149034	-0.100345625997981	-0.0767886730165014	0.578116527182517	0.578116527182517	0.471215736995367	0.536043350183054	0.273407898934022	0
oleoyl ethanolamide	0.553433948779173	0.188579222539525	0.140050504902798	0.171080885869909	0.171080885869909	0.622449735053135	0.981797905399714	0.281596248898413	0
gamma-glutamylglutamine	-0.474251394109315	-0.183376884916664	-0.132224369338622	0.238398261090243	0.238398261090243	0.057204114556602	0.973550221660006	0.0861109452395617	0
4-hydroxyphenylpyruvate	0.46531617621503	0.392441920500334	0.305389476154177	0.247104455164	0.247104455164	0.313004611429194	0.624166714562677	0.164027476380423	0
butyrate/isobutyrate (4:0)	-0.506113166235033	-0.376950923417328	-0.314806497205677	0.209226335316539	0.209226335316539	0.0812157674487291	0.31670571033726	0.220978589232527	0
N-acetylneuraminate	1.3983600400971	0.634435122143722	0.445892988553012	0.00156773360405025	0.00156773360405025	0.134146940429544	0.430487648118386	0.806863628277054	0
N-acetylglucosaminylasparagine	0.0736246505882618	0.035820862787468	0.0264476953202269	0.852684490221978	0.852684490221978	0.777606959069922	0.51278055715524	0.405395588809534	0
acetoacetate	0.0867527721663131	0.142921989440591	0.168883633833031	0.826825550782094	0.826825550782094	0.992673434496827	0.0548936100977085	0.106224361173801	0
creatine	0.147534573434041	0.0852987826284762	0.0692146838918033	0.710116795344086	0.710116795344086	0.939585192985966	0.94772906578688	0.639895176154392	0
cys-gly, oxidized	0.695653890862252	0.320695850423894	0.254463222683252	0.0888244957391565	0.0888244957391565	0.424634008742124	0.224865884908337	0.734173665216621	0
dihomo-linoleate (20:2n6)	0.802264165444534	0.572782040591507	0.433554794832455	0.0519293677802196	0.0519293677802196	0.432525714213765	0.774326221858229	0.804351054503541	0
gamma-glutamylhistidine	-0.418600582160039	-0.183427926736367	-0.124435648239172	0.296487919638357	0.296487919638357	0.164537518923183	0.643653123727396	0.187639106512612	0
2-hydroxystearate	0.355258964740774	0.0823079430277549	0.0607179300234843	0.374079126321751	0.374079126321751	0.730819322700034	0.84055957295547	0.810742034063236	0
N1-methyladenosine	-0.0875962295228887	-0.0223212498754491	-0.0157193372537657	0.825170636391845	0.741698390159795	0.501964866603325	0.981737964934035	0.0375050342084099	1
glycerol	0.0324184352550062	0.0187476268550733	0.0152441870974715	0.93481443703767	0.414343107042857	0.937534550710935	0.267254697279774	0.0113628955476506	1
choline	0.386574634196913	0.0715828826241772	0.0490270494840404	0.334173746592086	0.0800826235329511	0.513412032029105	0.875906065382672	0.026605887668189	1
anthranilate	0.442974786377038	0.229793959052306	0.195114446806352	0.269904502601248	0.269904502601248	0.921307334248265	0.687131574893202	0.120467117621741	0
gamma-glutamylleucine	0.349888873693487	0.153426698395087	0.106078481137959	0.381225702480489	0.179762712424911	0.70629220096685	0.0283668141833049	0.791067892922323	1
3-methoxytyrosine	-0.392873594861828	-5.06741746149968	-34.3929157351841	0.326512442185639	0.326512442185639	0.631917674095566	0.43641760861773	0.554740052010608	0
beta-hydroxyisovalerate	0.224789311082992	0.14823951200921	0.115325273400602	0.571906439856941	0.571906439856941	0.21248046413915	0.46711660982714	0.809346102598872	0
palmitoyl ethanolamide	0.321026197230031	0.823349501299903	1.34860699313486	0.421147505442946	0.421147505442946	0.381935815962466	0.367707084052363	0.304183429369601	0
N-palmitoyl-sphingosine (d18:1/16:0)	0.998519574265924	0.449826868842927	0.324617105036762	0.017745138161459	0.0593451589308243	0.0131952323365759	0.12323458105135	0.356721932693783	1
1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	0.386547091647252	0.30319685294274	0.206840950308646	0.334207514680815	0.84681026476139	0.00270223285737133	0.202453954073902	0.906532907236315	1
1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	0.348236033134496	0.172482175142585	0.112692828914146	0.383443149539092	0.383443149539092	0.208786454735735	0.847486401947991	0.495235468485328	0
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	0.239337559101836	0.0370818696484545	0.025335130572755	0.547468640238945	0.547468640238945	0.650012483180918	0.776896628920419	0.7608412083768	0
stearoyl sphingomyelin (d18:1/18:0)	-0.00908649869376594	-0.00278907847176269	-0.00201244997253189	0.9817093031605	0.9817093031605	0.556413161735442	0.685944286560424	0.528207116472716	0
1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	0.485348360518692	0.0997513505811253	0.0694306901641372	0.227908834005193	0.227908834005193	0.0621513386956186	0.588403115906303	0.920549824220718	0
N-stearoyl-sphingosine (d18:1/18:0)*	0.869715655165227	0.502101646078	0.376455960519244	0.0363209915892368	0.0363209915892368	0.111065375699434	0.161573777897649	0.378119168346064	0
glycochenodeoxycholate	-0.0514015596017474	-0.0710115208342078	-0.0457184518026148	0.896829060072625	0.896829060072625	0.235362877349714	0.838382387466122	0.578968192806806	0
taurochenodeoxycholate	-0.0850776638748785	-0.20125542634331	-0.175781674709884	0.830114634074035	0.830114634074035	0.963155447183183	0.650104884077626	0.628720235488011	0
taurocholate	-0.388649099355464	-2.28817684381598	-3.4788515939506	0.331637106398143	0.331637106398143	0.619574492332596	0.51747536585543	0.610058034153548	0
2-hydroxyhippurate (salicylurate)	0.38045391807995	2.54695393276906	43.3591194598011	0.341735473140234	0.341735473140234	0.562873883538426	0.327542935245995	0.43126177547997	0
azelate (C9-DC)	-0.411987645644592	-0.237300486521711	-0.171338150714095	0.304011728633188	0.304011728633188	0.466582821709519	0.208054242030733	0.655390035915718	0
eicosapentaenoate (EPA; 20:5n3)	-0.0542882297187247	-0.0714852107245043	-0.0717901021830466	0.891072460653736	0.891072460653736	0.559062034875062	0.78902930972649	0.761665412970012	0
ethylmalonate	0.0411857158142884	0.0336978765273516	0.0243771485636206	0.91724577154717	0.91724577154717	0.497487214062939	0.283509431750271	0.477096105962639	0
carnitine	-0.575536366989738	-0.110988451410136	-0.0779536972209818	0.155268100920884	0.155268100920884	0.610245743474799	0.584007978040108	0.170496908201918	0
3-phenylpropionate (hydrocinnamate)	-0.250827400853299	-0.405214052635892	-0.36858597654386	0.528563603581826	0.528563603581826	0.318894997135273	0.119959191849404	0.633973088270169	0
phenylacetate	0.726190773283709	0.573327769844118	0.483130594276789	0.0764512842725684	0.0764512842725684	0.190494010983711	0.0973550430014316	0.504571846597991	0
hippurate	0.590918459668074	0.779972108874432	0.902898076302898	0.144975654368254	0.225310658572582	0.871237894102437	0.0108701700321739	0.920670844102265	1
xanthurenate	-0.288161373850018	-0.251994640577601	-0.175785276840227	0.469658456331525	0.469658456331525	0.836559441520423	0.30427342294015	0.16450371463046	0
3-methyl-2-oxovalerate	0.313654893432152	0.114492690721793	0.0832710117034228	0.431748252047974	0.431748252047974	0.93643788879956	0.117516272414328	0.359912302079423	0
methionine sulfoxide	0.336019124032756	0.268336865104114	0.203118630579957	0.400092882819526	0.400092882819526	0.276896562583067	0.84018426408995	0.122446423550398	0
3-methylhistidine	-0.224039113199301	-0.330010621391225	-0.485770659728781	0.573181425002341	0.573181425002341	0.727251800297889	0.399373289696136	0.773468638858535	0
5-hydroxylysine	0.619238910379643	0.623848096522088	0.517448632028395	0.127483100022089	0.127483100022089	0.847336763312821	0.576305631677417	0.0599379284785825	0
4-guanidinobutanoate	-0.420177039716379	-0.260896765992478	-0.172688098417658	0.294714032298386	0.700685350775858	0.382712434481176	0.976472090808256	0.00208958341263891	1
glucuronate	0.371444875955007	0.415275936567328	0.37591920144436	0.353075829345618	0.504047623387597	0.527210126511922	0.0445298749514738	0.743838631888534	1
glycerol 3-phosphate	-0.3160192393241	-0.179002310154227	-0.129268128912226	0.428330265129018	0.428330265129018	0.322050491039277	0.747847936890686	0.98700870124842	0
imidazole lactate	-0.407843378481871	-0.198380743066634	-0.155781981969536	0.308795039070326	0.119824647538153	0.563593081247356	0.01846591398009	0.182381346015711	1
kynurenine	0.0816967530962806	0.0504248849346083	0.0388730934885134	0.836762660601184	0.836762660601184	0.733675424503654	0.908429351171462	0.52788944671616	0
glycerophosphorylcholine (GPC)	-0.16853739009847	-0.0618645573789602	-0.0440582155476427	0.671256070790849	0.671256070790849	0.916453771770395	0.892394845598902	0.954323408908201	0
N-acetylglutamate	-0.405801250804981	-0.242698151368886	-0.171357326611527	0.3111714268357	0.3111714268357	0.431190120628707	0.388444927957411	0.182342222579823	0
ribitol	-0.36698657924753	-0.160863622040992	-0.118290410077293	0.358780453328019	0.358780453328019	0.838452827548472	0.33466862689239	0.235446823171753	0
theophylline	-0.346036848657152	-0.521552930673827	-0.309668444163834	0.386406566353301	0.386406566353301	0.210139897111401	0.836566672672565	0.96391261388379	0
quinate	-0.228497289109532	-0.448059148115593	-0.536902676534731	0.56562575140653	0.56562575140653	0.346414137672893	0.870875019266602	0.393268240292941	0
