	cohenD	fc_case_control	coeff	pval	drug_adj_pval	pred_pval	bdmard_pval	csdmard_pval	drug_effect
p_USB1_11328-9	-0.292330842516727	-0.125501429410184	-18.55	0.446240673233975	0.446240673233975	0.743298757454414	0.616203092154714	0.179716112468736	0
p_CSNK2B_11330-15	-0.0170403925002348	-0.00486284186350071	-2.17142857142861	0.96438433688566	0.68420058148857	0.288933955901077	0.905913863001459	0.0297788975977255	1
p_ARHGAP25_11333-82	0.77266943367657	0.32066570551225	7741.45	0.0511751774006994	0.0511751774006994	0.198467365044747	0.637356751768315	0.153162359742885	0
p_LILRB3_11334-7	-0.519590279560833	-0.175115351067546	-82.2428571428573	0.180955407769578	0.180955407769578	0.805771400510243	0.767960060870936	0.299429618342294	0
p_FANCF_11336-9	-0.696845497416946	-0.186676054827926	-58.7285714285715	0.0766565806433896	0.0766565806433896	0.486395918455447	0.853189922957357	0.559069005897256	0
p_BLK_11338-49	-0.373366081277952	-0.657762440872034	-235.757142857143	0.33233846718061	0.33233846718061	0.411736101867163	0.633631917685371	0.0881715671374106	0
p_PLXDC2_11342-59	0.385363810780575	0.197389999393504	164.835714285714	0.31732323038494	0.482407862688124	0.206660986329855	0.423762100330304	0.0150121312402136	1
p_TALDO1_11347-9	1.20312379010239	0.25762635924854	3303.67857142857	0.00375613184995332	0.00375613184995332	0.596221842087195	0.556793830462005	0.115504770840695	0
p_P4HA2_11348-132	-0.270944120594741	-0.166828674517662	-125.75	0.479856811606997	0.263658706885609	0.422459554663962	0.590774756360791	0.0363318925356185	1
p_STUB1_11350-30	0.19901643325084	0.100804682583575	216.214285714286	0.602971080660357	0.602971080660357	0.0997668780740038	0.451573851003514	0.1499577969839	0
p_NHEJ1_11351-233	0.0265441974329782	0.0143247492981196	5.80000000000001	0.944548510701801	0.722986272197815	0.711559869330621	0.857553982204615	0.00989363397729516	1
p_TTN_11352-42	-0.301651926763565	-0.426241982714526	-141.078571428571	0.432044373146522	0.432044373146522	0.554459101355909	0.562019803463297	0.190665017790752	0
p_SMAD2_11353-143	0.41562420077544	0.130873783513679	193.957142857143	0.281567728071112	0.410933436508653	0.0977006824904567	0.999705932690441	0.0456699895073154	1
p_PLCB1_11354-21	0.464824181513741	0.16170358818385	1409.16428571429	0.229781175660824	0.229781175660824	0.0753954886194396	0.645578686065276	0.330277930056644	0
p_EIF5A2_11355-10	0.0970737919835847	0.0541776070706576	192.842857142857	0.799329149057938	0.809527598490039	0.720131601065402	0.374766916315564	0.00160767411440501	1
p_ESS2_11356-19	-0.198490535721348	-0.0523139498614511	-19.1285714285715	0.603924292477819	0.372049536769645	0.956221221224484	0.756936861448813	0.0438978052056201	1
p_GRB10_11358-15	0.537293897688371	0.326622120923885	2693.13571428571	0.167042960328138	0.266285151256343	0.664466628807882	0.802766406684123	0.00730745945232141	1
p_RRM1_11360-39	-0.14923705570373	-0.189510471645893	-704.3	0.696178500778386	0.696178500778386	0.326356258426504	0.244602392107824	0.30615171166657	0
p_TYMP_11361-73	-0.0130889945403173	-0.0133324621934967	-176.778571428571	0.972639101651104	0.624556568550929	0.817615481803442	0.760343232124398	0.00769711548696723	1
p_AQP4_11363-58	-0.359864494009963	-0.5083835788041	-312.671428571429	0.349808254701669	0.349808254701669	0.381153487488707	0.673316763406225	0.0902627150451483	0
p_MFN1_11364-18	-0.879899779527742	-0.10373116287582	-92.7857142857143	0.027961452728236	0.027961452728236	0.496207867969844	0.727843305450858	0.560232832919642	0
p_TENM4_11365-17	-0.0974776407495584	-0.0956712029580689	-29.2428571428572	0.798513289625861	0.798513289625861	0.322259986858099	0.499857337346982	0.383955031816158	0
p_AK2_11368-32	0.457672536142133	0.0983559658462926	5141.23571428571	0.236830782594489	0.204314444449545	0.736596593120365	0.0343034224533094	0.686992743507157	1
p_ADH5_11369-23	0.456280738736664	0.133618313830445	2533.45	0.238221344841642	0.238221344841642	0.11960667897991	0.50894211654641	0.123978922569772	0
p_INPP5E_11370-20	-0.347711807979356	-0.250567532976892	-118.857142857143	0.366051308648634	0.366051308648634	0.844585682754325	0.670508321523554	0.0702974118477238	0
p_GPR101_11371-1	-0.278634426519684	-0.181659394869758	-88.7785714285715	0.467603336457795	0.256304434578108	0.378897439802192	0.731764584925453	0.0379979568988263	1
p_ZNF18_11372-2	-0.0067152030288159	-0.00134648082294835	-1.62857142857165	0.985960565265567	0.985960565265567	0.226061412932663	0.964507680834363	0.519539377180227	0
p_FOXL2_11375-49	0.0735099707494272	0.0270374392845758	7.12857142857139	0.847304627896328	0.847304627896328	0.41580642007551	0.249582595386497	0.733725360019141	0
p_ADH7_11377-19	-0.594777643104842	-0.279531584235807	-416.092857142857	0.12766344863133	0.12766344863133	0.996262859808814	0.398269501059779	0.370131716635419	0
p_SYK_11378-37	0.231979324203691	0.10567916942995	264.064285714286	0.544707231158864	0.510556290797055	0.0225695005911636	0.598950971399233	0.824347616701579	1
p_RBM24_11380-84	0.354851713364464	0.823964391827163	623.935714285714	0.356448735575785	0.356448735575785	0.470436163717758	0.583586632192726	0.0893446464546619	0
p_PRPS1_11381-56	-0.192516043546106	-0.0683256120302736	-16.2142857142857	0.614803262735462	0.282103776575252	0.776318517399992	0.905302667846265	0.00472714243645398	1
p_BLVRA_11382-5	0.243534831687637	0.16400020874473	1058.65	0.525004071162256	0.525004071162256	0.182500030550095	0.503513250396382	0.0792729858077417	0
p_KRT7_11383-41	-0.134235765300815	-0.0538011208367307	-32.457142857143	0.725338850795854	0.725338850795854	0.724039865977894	0.979729984435923	0.111000342042339	0
p_ATF6B_11387-3	0.0291937554820703	0.00714286543217449	9.99285714285694	0.939024419168554	0.677146720760817	0.448843826065509	0.427503370124868	0.0415820780306495	1
p_WFDC2_11388-75	-0.280633101777638	-0.0931497808445428	-209.585714285714	0.464449006072759	0.464449006072759	0.543984200485184	0.34346430818126	0.132004789649575	0
p_CA8_11390-24	-0.777766575260474	-0.397354572171508	-50.7571428571429	0.0497678737118776	0.0497678737118776	0.744293489400936	0.37862409474971	0.908119851399758	0
p_MVK_11391-69	0.437694969656381	0.285695045921102	801.228571428572	0.257378252333347	0.391533388836548	0.375508748829593	0.634763568142533	0.0209398099367265	1
p_PTK2B_11395-5	0.423976545538174	0.191580165132094	694.935714285714	0.272227840999215	0.202858014089267	0.00385938890469126	0.926584782955905	0.715724280651408	1
p_DNAI1_11396-39	-0.424179233861291	-0.470544537631179	-213.764285714286	0.272004009126402	0.272004009126402	0.557947947435886	0.777351579736983	0.146696677643494	0
p_RNF146_11401-181	-0.325862305168104	-0.245235162329084	-250.014285714286	0.396487134303069	0.396487134303069	0.505537571250039	0.785372186642835	0.0910415940426256	0
p_KMT2C_11402-17	-0.41042323543467	-0.163181219277978	-23.6	0.287498710363767	0.287498710363767	0.642988954705429	0.547085463300783	0.0750460119254822	0
p_CARD9_11405-150	0.0321867075557648	0.00796764067383527	4.86428571428563	0.932788130429297	0.809026369368849	0.301471004765492	0.610918388148328	0.0421160299115578	1
p_ACAD8_11406-82	-0.563236664271706	-0.202556464938508	-129.671428571429	0.148208368764982	0.148208368764982	0.327559613546514	0.734045117709999	0.117948760216919	0
p_PLSCR3_11407-57	-0.251957157467017	-0.0924290812414066	-42.7285714285715	0.510890130477978	0.510890130477978	0.603583224541045	0.64402494845376	0.326049258910717	0
p_FBXL4_11416-23	0.272171952915447	0.0506800127255272	45.4571428571429	0.477888065988631	0.477888065988631	0.0996688801676743	0.263532863386329	0.245692616867559	0
p_EHD4_11421-10	-0.225182740485676	-0.41291507431242	-2814.44285714286	0.556475181939561	0.325135487624035	0.758475309751641	0.507879005048613	0.0374345796814822	1
p_DLX3_11422-2	-0.413462495812093	-0.230704040260419	-41.0071428571429	0.284022101787755	0.284022101787755	0.952948265532506	0.573473681598851	0.0576636579407074	0
p_FAH_11424-4	0.313914366659618	0.134792028515081	547.678571428571	0.413795782151024	0.413795782151024	0.0972743737770966	0.453544322556469	0.340374206953419	0
p_RUFY1_11425-31	-0.102386353238486	-0.0386062239704304	-71.9428571428572	0.788615537771265	0.510393794449335	0.474541786825317	0.786391977332748	0.027601937786071	1
p_PDLIM1_11428-31	0.778750435691592	0.290717224637176	1709.24285714286	0.0495002207301102	0.0363496976985665	0.0478017376941856	0.954526858394779	0.611580089569165	1
p_HNRNPC_11429-80	-0.163621806058449	-0.13753873247322	-106.457142857143	0.668655530216648	0.668655530216648	0.494616039166083	0.640283606403971	0.067473902710377	0
p_DTX1_11430-49	0.0866403215485618	0.0215556722570471	35.5785714285712	0.820484774278031	0.820484774278031	0.524813108978713	0.774083612415063	0.201111922116652	0
p_RECQL_11431-235	0.516245810495884	0.252123740418841	1110.95714285714	0.183683252999299	0.183683252999299	0.106172195028004	0.963883764655259	0.107541230861457	0
p_PQBP1_11432-11	-0.340347857108743	-0.276078553757735	-24.4642857142857	0.37613255472217	0.37613255472217	0.504665363209767	0.678606870403623	0.0836078201294032	0
p_TCTN2_11433-11	-0.390079233710296	-0.708570160001707	-251.435714285714	0.311552647589056	0.311552647589056	0.391393557031114	0.712616049003017	0.113481660086675	0
p_INA_11436-6	-0.660130774830768	-0.129052307552491	-44.7857142857143	0.0925227519196298	0.0925227519196298	0.062945697367675	0.282371590313009	0.743399322350547	0
p_DNAJB2_11438-6	-0.146588580656311	-0.0794919558729447	-639.685714285715	0.701293858848094	0.426733192050854	0.518466161689325	0.604105762760762	0.0249044027584858	1
p_RHPN2_11439-88	0.0764487049947224	0.00976662112011333	4.00714285714282	0.841284496014799	0.841284496014799	0.495321627979674	0.754344348237164	0.657072766523915	0
p_SOCS3_11440-58	-0.200093912081382	-0.0780328646597794	-58.5928571428571	0.60102034584099	0.328010892367214	0.730036067593828	0.649083183204261	0.0183405502245507	1
p_PYGL_11441-11	-0.0340859143929756	-0.0236759950453186	-566.11428571429	0.928833070740808	0.928833070740808	0.152449852375392	0.561539853951186	0.184862564134107	0
p_DNER_11442-1	0.00120653505368393	0.000171631194468398	0.0999999999999125	0.997477371030082	0.997477371030082	0.80999072402551	0.530339293757021	0.231594471520025	0
p_POLR3F_11444-49	-0.41174053765946	-0.417460804076771	-121.907142857143	0.285988133530215	0.285988133530215	0.488031240395829	0.54843419669852	0.143266206333164	0
p_GALK1_11448-34	0.956938390439466	0.313406942545351	4681.13571428571	0.017729928434391	0.017729928434391	0.0870327589935961	0.780528154698677	0.684301795236247	0
p_CAPZA1_11449-22	0.409373597920517	0.139454909777397	1518.77142857143	0.288706423617708	0.260112913883773	0.046466682546468	0.626019234517625	0.760656359327487	1
p_P4HB_11450-110	0.180358350187449	0.0730694554426237	240.414285714286	0.637218320150006	0.637218320150006	0.90548767944652	0.313632322991782	0.315646809363582	0
p_EIF3G_11454-87	0.634782146861564	0.205577922289033	5270.2	0.105038618471598	0.105038618471598	0.133499857274702	0.377271976041328	0.188937360038355	0
p_MAGEB10_11456-2	-0.022726538091857	-0.00511121886561139	-1.49285714285716	0.952512883018716	0.952512883018716	0.67867713813186	0.284050385941585	0.129405680066451	0
p_GALE_11457-53	0.5840990609586	0.193842756737274	89.5142857142857	0.134340354723437	0.134340354723437	0.977453026986121	0.550841779188765	0.057850382723961	0
p_PCBP1_11458-30	0.22222186781451	0.0498128143041806	2909.05714285713	0.561642539668693	0.561642539668693	0.870189891038522	0.246710111081224	0.650267505167852	0
p_ELL_11459-81	-0.126968207809161	-0.0371186000443097	-29.3785714285715	0.739622334359334	0.739622334359334	0.508122884822311	0.551664873881972	0.0665091058840932	0
p_RBFOX2_11462-8	-0.303943927606253	-0.204893337279193	-45.5928571428572	0.428596434598329	0.428596434598329	0.40893277123029	0.616302301927799	0.209882265094795	0
p_RELB_11464-9	-0.166984246889847	-0.067231309486195	-29	0.662287676233665	0.662287676233665	0.64682119552904	0.960732493575172	0.0941033761331813	0
p_GPR135_11465-4	-0.442445468278989	-0.175872114495474	-42.2714285714286	0.252377175341491	0.252377175341491	0.586603867897441	0.563858126208215	0.18566264056258	0
p_RBM19_11468-15	-0.774597371759494	-0.362792505082617	-156	0.0506387856596448	0.0506387856596448	0.248112195205912	0.845924721385873	0.721974209722103	0
p_VPS4A_11476-43	0.655963303429441	0.262381982060102	1765.67857142857	0.0944890873760732	0.14631749043279	0.131898157591226	0.673433433153083	0.0492424031805708	1
p_ALDH3A1_11480-1	-0.715157677488774	-0.13225139604617	-18.0642857142857	0.0696603371795737	0.0696603371795737	0.44864084466141	0.527421486163419	0.68053841447197	0
p_HAVCR2_11481-25	0.264644410438176	0.298641393428181	426.992857142857	0.490031279114226	0.490031279114226	0.796184066540689	0.273954707247299	0.0804854354667101	0
p_ZNF174_11486-26	-0.355321763866357	-0.123122122009582	-73.8428571428572	0.35582250332075	0.35582250332075	0.180458604940518	0.948340016150912	0.15362433096049	0
p_SPOCK1_11487-4	-0.414147812436124	-0.0748774601225621	-55.2000000000001	0.283242347090388	0.233675208998237	0.0129386902076302	0.508180729305053	0.404191889012426	1
p_UBL4A_11490-42	0.114787072325267	0.0573761439911112	249.185714285714	0.763775050880019	0.779522994886597	0.895957999571963	0.710032740112201	0.000207614741178332	1
p_DYNLL2_11493-169	0.164755858511222	0.105931230827723	2407.09285714286	0.666504988319708	0.666504988319708	0.253864389212987	0.711698456422852	0.0552565837472	0
p_ELL2_11494-4	0.258187000691253	0.0767697498839033	54.8714285714285	0.500586783026351	0.500586783026351	0.419357596499151	0.24382417791437	0.174871250724857	0
p_APOL1_11510-31	0.488834643312706	0.0992845613484912	3042.35	0.207268730713649	0.207268730713649	0.960695946847173	0.726215267055941	0.525542037938114	0
p_APOL1_11510-51	0.567400937020876	0.192120563754966	508.021428571428	0.14535126781747	0.14535126781747	0.91887773888114	0.289977363792813	0.26473030638109	0
p_CD38_11513-92	-0.0664144207127599	-0.00831309028789849	-2.35714285714287	0.86187842526955	0.86187842526955	0.20836700011168	0.409155802475782	0.0536329554855186	0
p_CD59_11514-196	-0.19095504061186	-0.0537307758997	-160.8	0.617660679546919	0.847720688192753	0.25558709837517	0.864191912308382	0.0340311405080817	1
p_FABP1_11516-7	-0.0404218999085214	-0.0141095742892258	-9.80714285714297	0.91565254157556	0.91565254157556	0.494339377660389	0.133385321695881	0.464833638366639	0
p_HMBS_11530-37	-0.257917212746887	-0.146820234039466	-2149.7	0.501030549608131	0.721358656154887	0.30999656264097	0.699549341319016	0.0209851330415492	1
p_VSIR_11531-24	0.109327227105144	0.0647240430030602	199.999999999999	0.774682007876133	0.740748068995121	0.00376155859590213	0.657156558941746	0.140557749180604	1
p_LRIT3_11534-6	-0.129052981195471	-0.0698177346348259	-17.3285714285715	0.735514970925972	0.735514970925972	0.980381888736478	0.371377387810284	0.217231957421205	0
p_MYSM1_11536-9	0.0609164420931318	0.0203826181663361	14.9785714285713	0.873205527040505	0.873205527040505	0.649060623908865	0.675139959158781	0.172330632468744	0
p_TFR2_11537-12	-0.464811153364487	-0.414848806499478	-154.664285714286	0.229793872779777	0.229793872779777	0.992734980280846	0.631565439738053	0.268757712847067	0
p_MLYCD_11538-216	-0.326275284590283	-0.136734063107642	-117.435714285714	0.395897241678916	0.395897241678916	0.231423178079903	0.697016025397049	0.255488305615355	0
p_ATP5MF_11539-4	0.0181034774160229	0.0107334180475437	13.4142857142856	0.962164123929412	0.613131998714362	0.252250227516495	0.535507599213742	0.00126429400802657	1
p_FOXO3_11540-37	0.30909212022166	0.123917909130006	142.664285714286	0.420913838394658	0.629628302151213	0.739663014824465	0.736009032136271	0.0129121385295078	1
p_TMEM230_11542-11	0.449936412262002	0.130031577282491	279.457142857143	0.244637364736037	0.244637364736037	0.774001103210082	0.273118648437203	0.116874116950617	0
p_LIMA1_11543-84	-0.268495586746151	-0.112631012342547	-101.185714285714	0.483796814812257	0.189077509182318	0.409821115194165	0.937884371495714	0.00466168551471646	1
p_PHF3_11544-39	-0.320493295913568	-0.112897762643982	-24.3357142857143	0.404207164305824	0.201027940716846	0.534935804955874	0.316612856852741	0.0303826636139684	1
p_TNFRSF14_11545-9	0.368354730847964	0.0852722313015041	152.157142857143	0.338751894239109	0.338751894239109	0.281602288878094	0.396687469058804	0.811681617718212	0
p_CYGB_11546-7	-0.129981623083192	-0.142611911583962	-45.25	0.733687951428692	0.733687951428692	0.57875020105389	0.295537086684656	0.0636733452687849	0
p_MUSK_11547-84	0.057514804721652	0.146944630443941	515.414285714286	0.880227649121005	0.880227649121005	0.232493227703119	0.544630226598476	0.633347891475342	0
p_CDC25A_11548-84	-0.372164674015036	-1.65180516168893	-399.15	0.333868390638888	0.333868390638888	0.46100019979718	0.670874530187989	0.516058527468118	0
p_ISL1_11549-6	-0.387583500871636	-0.0821190770768264	-49.9500000000001	0.314597663032017	0.314597663032017	0.15744191697312	0.985741851984975	0.45527557712986	0
p_HMG20B_11551-16	-0.146067087751489	-0.14554220818087	-44.5071428571429	0.702302789186079	0.702302789186079	0.58580300402314	0.621743724425996	0.060119877900117	0
p_ARFGAP1_11556-19	0.616462208797106	0.249853698863545	229.692857142857	0.114944974076525	0.114944974076525	0.279697993047811	0.730005574923167	0.387695800107955	0
p_SMURF1_11557-3	-0.373027417582795	-0.336098576878531	-219.721428571429	0.332769250109251	0.332769250109251	0.605498509096038	0.611227299497799	0.0675525945540247	0
p_NFATC4_11560-76	-0.255876978507598	-0.0831096164336008	-24.4285714285715	0.504393606441315	0.504393606441315	0.865604571322845	0.677239530386613	0.102481140528683	0
p_POLE2_11562-9	-0.413957150063293	-0.249273763472398	-60.8357142857143	0.283459128863276	0.283459128863276	0.712362748835209	0.456552334171862	0.0908746370958499	0
p_SYTL4_11563-51	0.124913659669753	0.0318782704671901	64.9642857142854	0.743677855517493	0.743677855517493	0.518977194520055	0.629830057351334	0.068447556188553	0
p_ZNF23_11565-58	0.0375667285124619	0.0135843730583835	2.1428571428571	0.921589248754086	0.921589248754086	0.639879130083645	0.491049497999876	0.768076168919339	0
p_KRT72_11566-48	-0.474374822594038	-0.160321668273727	-22.7357142857143	0.220614739858339	0.220614739858339	0.617561921480871	0.431937492440003	0.214463418412481	0
p_ZNF10_11567-23	-0.500874940350561	-0.159014300061116	-101.142857142857	0.196636345438571	0.196636345438571	0.264860064845197	0.199316191571162	0.678868220304085	0
p_FKBP1B_11568-2	0.307854547638377	0.226308163261481	405.414285714286	0.422752804810138	0.422752804810138	0.116272957272621	0.501881328490397	0.148696647625587	0
p_BCAP29_11570-94	0.0162441126873414	0.014413362046269	5.25714285714288	0.966047529902266	0.966047529902266	0.270882246813157	0.833024459270684	0.0506166181564092	0
p_KLRC3_11571-75	-0.076701299256919	-0.0127594664712256	-14.1642857142858	0.840767497718824	0.840767497718824	0.0656236021301572	0.130972863851231	0.933938709215337	0
p_DNM2_11572-4	0.221636150768767	0.0893570233427612	1358.17857142857	0.562667644451863	0.562667644451863	0.0534411049543017	0.913500875552301	0.56073038852878	0
p_SRSF6_11573-3	0.261169426763375	0.0703893278913977	14.4714285714285	0.495695803632184	0.495695803632184	0.657499890582563	0.878631987275086	0.198130598179432	0
p_DNAJA2_11582-63	0.274090363485286	0.0777938273818138	66.5285714285715	0.474821403984036	0.474821403984036	0.080165578159184	0.812048040545845	0.158122041524616	0
p_LRRN1_11586-2	-0.366687770409698	-0.410524411066441	-653.228571428572	0.340903757616371	0.340903757616371	0.437073822978902	0.683018929488969	0.12560318793225	0
p_MGA_11587-5	-0.331530278719769	-0.23648711689208	-341.607142857143	0.388440168264497	0.388440168264497	0.418727381194783	0.978794773579839	0.118989649256208	0
p_RBM23_11590-5	0.331877296966034	0.0456388697785533	15.7	0.387950939837048	0.387950939837048	0.0625858389740985	0.99176814295762	0.579614722538334	0
p_PRC1_11591-43	-0.168836060304331	-0.149526068581245	-25.6	0.658791644433012	0.409448666064427	0.333586718880895	0.499663401246289	0.0366254536414479	1
p_ELAVL1_11592-1	0.329076497487485	0.14393922557474	156.3	0.39191086394665	0.571486609339055	0.303131464023517	0.897301837896009	0.0267942695121647	1
p_CXCL9_11593-21	-0.191772206234295	-0.0200431804954809	-6.22857142857143	0.61616408955957	0.591327636560567	0.033929274399708	0.732652389174923	0.401647761774292	1
p_ZNF75D_11596-47	-0.466215535278085	-0.365349113852646	-101.542857142857	0.228428213185773	0.228428213185773	0.799051505909524	0.725636283574273	0.184159368071045	0
p_DHX8_11601-26	-0.344569996820208	-0.575768874554294	-282.742857142857	0.370330439810927	0.370330439810927	0.509512619037558	0.592438987501063	0.11773465688077	0
p_CPNE1_11602-12	0.132298017570257	0.0642289941026783	78.1499999999997	0.729137626747517	0.729137626747517	0.277131778685056	0.706931541707524	0.257674440747537	0
p_DNAJB6_11606-22	0.0911271702783529	0.0372415635697445	32.5142857142857	0.811368953269919	0.815613431938273	0.509890317965935	0.44140947354945	0.00269749152231269	1
p_BRD1_11607-15	0.290350094246582	0.628753180021237	200.828571428572	0.449293273173873	0.449293273173873	0.387005542573417	0.554906006446649	0.767982454728735	0
p_MAP1LC3B_11608-5	0.492917735561564	0.13997071155587	3288.19285714285	0.203614628910495	0.203614628910495	0.5891923117841	0.256050756387339	0.239114158300996	0
p_ERH_11614-29	-0.0614231029062431	-0.0216245348413565	-108.078571428572	0.872160498520102	0.614303303983968	0.54618667522763	0.694109180866148	0.043647569714758	1
p_DAPP1_11615-16	0.106870816446424	0.0276850302518092	1388.52142857142	0.779604647969941	0.779604647969941	0.243475284669607	0.134976591957709	0.649896622021281	0
p_HSF1_11616-9	0.00676759302990351	0.00171166728124449	1.44999999999987	0.98585104591209	0.98585104591209	0.297623346828365	0.884902030156093	0.0691152648117418	0
p_ITGAL_11617-1	-0.345060814200069	-0.372643077645198	-241.935714285714	0.369659789332967	0.369659789332967	0.614264786091511	0.628275428537547	0.081114691117176	0
p_MYB_11618-83	-0.520544297372479	-0.277967183109377	-74.5428571428572	0.180183146074733	0.180183146074733	0.230392966946299	0.552664453815086	0.149518119494641	0
p_UBE2V1_11626-7	0.278526435887672	0.182147108723543	1000.85	0.467774125615737	0.467774125615737	0.114610165332842	0.668984535705808	0.16852329826581	0
p_TRAF4_11629-36	0.0509691464714983	0.0125249575283223	1.93571428571426	0.893767679334219	0.851124744019675	0.491982556499389	0.793311181494696	0.0427191754905101	1
p_AHSA1_11633-89	0.61253967209217	0.217017318020385	1350.98571428571	0.11716428128018	0.11716428128018	0.0825763585735247	0.803873410053131	0.11914090966448	0
p_RGS10_11634-32	0.315145086552877	0.0768312445400244	4457.76428571428	0.411991277122548	0.411991277122548	0.47146647333068	0.0800306802984472	0.815746384417351	0
p_TAGLN2_11636-33	0.80566620517747	0.281494776793081	4320.86428571429	0.0426572040014985	0.0426572040014985	0.185998580426007	0.751987597641285	0.737003581887335	0
p_B3GALT2_11638-42	-0.410162506158906	-0.25771941547838	-281.135714285715	0.28779836823408	0.28779836823408	0.839672619657311	0.800364537978236	0.241463974021672	0
p_DTX3L_11643-73	-0.00563669072349167	-0.00456627165052014	-3.58571428571433	0.988215214286516	0.498893430983542	0.393239955081213	0.506656900531145	0.000271713550256006	1
p_P4HA1_11645-9	-0.410376488676742	-0.230166200428935	-154.092857142857	0.287552420319283	0.287552420319283	0.508702479753462	0.610103650442081	0.0950124087474518	0
p_CHST9_11646-4	-0.27038693060249	-0.116054649960718	-39.5500000000002	0.48075177030119	0.48075177030119	0.878016504999595	0.845936259620863	0.0618381894837221	0
p_FZD10_11647-6	-0.081945716873616	-0.0252039062710151	-31.1928571428574	0.830050226756692	0.535860275482288	0.526615629618587	0.844388649433759	0.0214643091823214	1
p_SMAP1_11649-3	0.527061270469623	0.246072624658134	5452.94285714285	0.174976902705686	0.270654615820504	0.187423068192651	0.675628479122066	0.0232288076453592	1
p_AGO1_11651-24	-0.270779222558707	-0.0862965537626905	-14.9357142857143	0.480121570626156	0.480121570626156	0.437828582371588	0.578087281928367	0.145983490255145	0
p_SLC6A9_11653-69	-0.534321043951385	-0.123644508902216	-7.78571428571429	0.169317953539125	0.169317953539125	0.0803660899612702	0.678879603805652	0.762894927856314	0
p_NRSN1_11654-77	-0.406329064559103	-0.109864527368557	-33.2214285714286	0.292229921915445	0.292229921915445	0.547818523445065	0.28882627394696	0.120927358222238	0
p_EVL_11656-110	-0.476603970888497	-0.188801010572617	-236.164285714286	0.218515742338672	0.218515742338672	0.711052974749284	0.077019212378972	0.894199774262818	0
p_SOCS7_11657-86	-0.404836562407294	-0.175993008329141	-45.4642857142857	0.29396834972355	0.29396834972355	0.357013975907504	0.664740550212913	0.166169514977862	0
p_CLINT1_11659-31	0.0475084102869823	0.0278312692610695	615.121428571428	0.900939929159633	0.713850906012904	0.906151227299746	0.915507390987951	0.00279186644708182	1
p_NLRP1_11661-11	-1.08548917717082	-0.188058277791212	-32.8571428571429	0.00801299052506763	0.00801299052506763	0.319851234861264	0.142653210900383	0.426742060995989	0
p_ARFGAP2_11664-32	0.321728655671882	0.126415012878346	3000.02857142857	0.402422469970006	0.402422469970006	0.0695368428063711	0.927812129289437	0.095140186826668	0
p_RGS8_11666-72	0.171655287487913	0.0471745870655197	102.807142857142	0.653484381011187	0.653484381011187	0.785070246136387	0.882784331332432	0.351167378113589	0
p_TNS2_11667-29	-0.556944654898756	-0.090134029199975	-14.8357142857143	0.152611250996478	0.152611250996478	0.687646867946549	0.131176586211113	0.283383976610459	0
p_SLCO5A1_11669-39	-0.513448404190016	-0.172776528470862	-34.5	0.185989568026376	0.185989568026376	0.383073591600981	0.77908090364449	0.0851267296209274	0
p_GPR101_11670-18	-0.280327996600063	-0.0817655961048803	-27.5642857142857	0.464929714273875	0.464929714273875	0.458573387918485	0.683343152879924	0.204488626158258	0
p_BRPF1_11671-19	-0.339534512843325	-0.36490414450149	-373.121428571429	0.377257050889785	0.377257050889785	0.495613787959896	0.747337192195114	0.086809798091147	0
p_KIF16B_11672-17	0.0620756788403914	0.0170862962686327	37.3999999999998	0.870814856587143	0.837417284017344	0.858691152286823	0.719209991600886	0.0202429971033356	1
p_ZDHHC14_11677-17	-0.628802329603845	-0.423034257518623	-44.0071428571429	0.108190330546128	0.108190330546128	0.758707100311493	0.879412350401503	0.426307943274237	0
p_GJD2_11678-105	-0.368401913818956	-0.284917680672611	-102.771428571429	0.338691120758907	0.338691120758907	0.793404172553835	0.861022912429459	0.123572922823456	0
p_AGFG1_11681-8	0.31227262046151	0.116404942262805	5694.85714285714	0.416210636710885	0.610540245525827	0.578327978039244	0.606443981830305	0.0209015156815457	1
p_TXNIP_11682-7	-0.128256664122342	-0.0549266072724909	-49.2357142857144	0.737082916112403	0.737082916112403	0.272376811804111	0.616170568098767	0.371358300229801	0
p_GGA3_11683-19	0.152735965066931	0.0759237095708483	1195.33571428571	0.689442986532797	0.689442986532797	0.195664404069451	0.72489548628718	0.0575075356598363	0
p_ANAPC7_11690-47	0.065619961126337	0.0120993692595091	4.5785714285714	0.86351339781301	0.86351339781301	0.305380535231914	0.330807185477103	0.619847166281707	0
p_SHC4_11692-21	-0.307013922919398	-0.19822927990838	-93.8285714285715	0.424004764569901	0.424004764569901	0.604719583219525	0.665463964345141	0.0637138404437933	0
p_CRABP2_11696-7	-0.592331020563824	-0.258955754290564	-2152.40714285714	0.12916861716368	0.206627246473491	0.147967961473624	0.970245462336476	0.00602845705512778	1
p_PTP4A2_11699-16	0.207024983808415	0.0986961299664648	202.442857142857	0.588544634089127	0.588544634089127	0.179066737728344	0.723221934363938	0.104242421801285	0
p_LCN1_11708-2	-0.425560365256112	-0.511778877474699	-219.585714285714	0.27048235422832	0.27048235422832	0.436940567847361	0.585083578003581	0.0699486625248723	0
p_CPT1B_11709-29	-0.0716173384844764	-0.0105477701391907	-9.22857142857153	0.851186796054243	0.851186796054243	0.195178921599224	0.363539155017173	0.572241875411803	0
